"playerID","yearID","stint","teamID","lgID","AB","HR","HRrate","p_elite"
"agbaybe01",2000,1,"NYN","NL",350,15,0.0428571428571429,0.937169795443207
"agbaybe01",2001,1,"NYN","NL",296,6,0.0202702702702703,0.524869515010926
"ageeto01",1970,1,"NYN","NL",636,24,0.0377358490566038,0.89208912375228
"ageeto01",1971,1,"NYN","NL",425,14,0.0329411764705882,0.826314807926715
"ageeto01",1972,1,"NYN","NL",422,13,0.0308056872037915,0.788121901615982
"ageeto01",1973,1,"HOU","NL",204,8,0.0392156862745098,0.907441985837485
"aguaylu01",1987,1,"PHI","NL",209,12,0.0574162679425837,0.987631961368714
"aguilje01",2017,1,"MIL","NL",279,16,0.0573476702508961,0.987535027256566
"aguilje01",2018,1,"MIL","NL",492,35,0.0711382113821138,0.99743053609579
"aguilje01",2019,1,"MIL","NL",222,8,0.036036036036036,0.871733893733768
"aguilje01",2021,1,"MIA","NL",449,22,0.0489977728285078,0.968017556163038
"aguilje01",2022,1,"MIA","NL",415,15,0.036144578313253,0.873125994156303
"ahmedni01",2015,1,"ARI","NL",421,9,0.0213776722090261,0.556550779232043
"ahmedni01",2016,1,"ARI","NL",284,4,0.0140845070422535,0.351312397541521
"ahmedni01",2018,1,"ARI","NL",516,16,0.0310077519379845,0.791984171415062
"ahmedni01",2019,1,"ARI","NL",556,19,0.0341726618705036,0.845749517382504
"ahmedni01",2021,1,"ARI","NL",434,5,0.0115207373271889,0.287261967935494
"aikenwi01",1979,1,"CAL","AL",379,21,0.0554089709762533,0.984463082167941
"aikenwi01",1980,1,"KCA","AL",543,20,0.0368324125230203,0.881650130204486
"aikenwi01",1981,1,"KCA","AL",349,17,0.0487106017191977,0.966976988053686
"aikenwi01",1982,1,"KCA","AL",466,17,0.036480686695279,0.877355016215741
"aikenwi01",1983,1,"KCA","AL",410,23,0.0560975609756098,0.985631287195016
"aikenwi01",1984,1,"TOR","AL",234,11,0.047008547008547,0.960106411143738
"aingeda01",1979,1,"TOR","AL",308,2,0.00649350649350649,0.18421490792459
"alberha01",2019,1,"BAL","AL",524,12,0.0229007633587786,0.599334569901298
"alberha01",2020,1,"BAL","AL",219,3,0.0136986301369863,0.341246769977986
"alberha01",2021,1,"KCA","AL",241,2,0.00829875518672199,0.217547761343809
"albieoz01",2017,1,"ATL","NL",217,6,0.0276497695852535,0.721107076456862
"albieoz01",2018,1,"ATL","NL",639,24,0.0375586854460094,0.89010796467991
"albieoz01",2019,1,"ATL","NL",640,24,0.0375,0.889444708917233
"albieoz01",2021,1,"ATL","NL",629,30,0.0476947535771065,0.963027430943817
"albieoz01",2022,1,"ATL","NL",247,8,0.0323886639676113,0.816986240137332
"albieoz01",2023,1,"ATL","NL",596,33,0.0553691275167785,0.984392696570727
"albieoz01",2024,1,"ATL","NL",399,10,0.025062656641604,0.657421768548544
"albieoz01",2025,1,"ATL","NL",603,16,0.0265339966832504,0.694529231985656
"alcanar01",2014,1,"CHN","NL",278,10,0.0359712230215827,0.87089644233186
"alcanse01",2021,1,"CHN","NL",220,5,0.0227272727272727,0.594524269635831
"aldremi01",1986,1,"SFN","NL",216,2,0.00925925925925926,0.236976509413088
"aldremi01",1987,1,"SFN","NL",357,9,0.0252100840336134,0.661237763102143
"aldremi01",1988,1,"SFN","NL",389,3,0.0077120822622108,0.206259493022937
"aldremi01",1993,1,"OAK","AL",255,10,0.0392156862745098,0.907441985837485
"alexabl01",2025,1,"ARI","NL",230,7,0.0304347826086957,0.780896659843325
"alexaga01",1978,2,"CLE","AL",324,17,0.0524691358024691,0.978333776802546
"alexaga01",1979,1,"CLE","AL",358,15,0.0418994413407821,0.930349137571969
"alexama02",1995,1,"BAL","AL",242,3,0.012396694214876,0.308364672919251
"alexama02",1998,1,"CHN","NL",264,5,0.0189393939393939,0.486551383165065
"alfarjo01",2018,1,"PHI","NL",344,10,0.0290697674418605,0.752799201956594
"alfarjo01",2019,1,"MIA","NL",431,18,0.0417633410672854,0.929325939226841
"alfarjo01",2021,1,"MIA","NL",295,4,0.0135593220338983,0.33764721291343
"alfarjo01",2022,1,"SDN","NL",256,7,0.02734375,0.713959861580942
"alfoned01",1995,1,"NYN","NL",335,4,0.0119402985074627,0.297262064047457
"alfoned01",1996,1,"NYN","NL",368,4,0.0108695652173913,0.272146514333482
"alfoned01",1997,1,"NYN","NL",518,10,0.0193050193050193,0.497081665052031
"alfoned01",1998,1,"NYN","NL",557,17,0.0305206463195691,0.782584920016149
"alfoned01",1999,1,"NYN","NL",628,27,0.0429936305732484,0.938089591437433
"alfoned01",2000,1,"NYN","NL",544,25,0.0459558823529412,0.955191817782288
"alfoned01",2001,1,"NYN","NL",457,17,0.037199124726477,0.885988967879925
"alfoned01",2002,1,"NYN","NL",490,16,0.0326530612244898,0.821497978470778
"alfoned01",2003,1,"SFN","NL",514,13,0.0252918287937743,0.66334467471122
"alfoned01",2004,1,"SFN","NL",519,11,0.0211946050096339,0.551338140461205
"alfoned01",2005,1,"SFN","NL",368,2,0.00543478260869565,0.166581223370224
"alfonel01",2006,1,"SFN","NL",286,12,0.041958041958042,0.930785461271816
"alicelu01",1988,1,"SLN","NL",297,1,0.00336700336700337,0.136067895926462
"alicelu01",1992,1,"SLN","NL",265,2,0.00754716981132075,0.20316555638521
"alicelu01",1993,1,"SLN","NL",362,3,0.00828729281767956,0.217323000384548
"alicelu01",1994,1,"SLN","NL",205,5,0.024390243902439,0.639763579371854
"alicelu01",1995,1,"BOS","AL",419,6,0.0143198090692124,0.357516495436969
"alicelu01",1996,1,"SLN","NL",380,5,0.0131578947368421,0.327380553836714
"alicelu01",1997,1,"ANA","AL",388,5,0.0128865979381443,0.320533710096702
"alicelu01",1998,1,"TEX","AL",259,6,0.0231660231660232,0.606652163996339
"alicelu01",2000,1,"TEX","AL",540,6,0.0111111111111111,0.277695038839173
"alicelu01",2001,1,"KCA","AL",387,4,0.0103359173126615,0.260137163901401
"alicelu01",2002,1,"KCA","AL",237,1,0.00421940928270042,0.148033255458042
"allanan01",1986,1,"CLE","AL",293,1,0.00341296928327645,0.136691780586316
"allanan01",1988,1,"CLE","AL",434,5,0.0115207373271889,0.287261967935494
"allanan01",1989,1,"CLE","AL",323,3,0.00928792569659443,0.237574356544651
"allenbe01",1970,1,"WS2","AL",261,8,0.0306513409961686,0.785136578339469
"allenbe01",1971,1,"WS2","AL",229,4,0.0174672489082969,0.444367632346877
"allenbe01",1972,1,"NYA","AL",220,9,0.0409090909090909,0.92258069979869
"allench01",1999,1,"MIN","AL",481,10,0.0207900207900208,0.539779569706868
"allendi01",1970,1,"SLN","NL",459,34,0.0740740740740741,0.998166710613128
"allendi01",1971,1,"LAN","NL",549,23,0.0418943533697632,0.930311134144191
"allendi01",1972,1,"CHA","AL",506,37,0.0731225296442688,0.997954681412591
"allendi01",1973,1,"CHA","AL",250,16,0.064,0.99417000044095
"allendi01",1974,1,"CHA","AL",462,32,0.0692640692640693,0.996813093693397
"allendi01",1975,1,"PHI","NL",416,12,0.0288461538461539,0.747972643974051
"allendi01",1976,1,"PHI","NL",298,15,0.0503355704697987,0.972461042129984
"allenga01",1979,1,"BOS","AL",241,3,0.012448132780083,0.309630338811065
"allenga01",1982,1,"BOS","AL",264,6,0.0227272727272727,0.594524269635831
"allenga01",1983,1,"BOS","AL",230,3,0.0130434782608696,0.324483788261195
"allengr01",2018,1,"CLE","AL",265,2,0.00754716981132075,0.20316555638521
"allengr01",2019,1,"CLE","AL",231,4,0.0173160173160173,0.440068936336182
"allenja02",1983,1,"SEA","AL",273,4,0.0146520146520147,0.36635712467485
"allenje01",1996,1,"PIT","NL",229,4,0.0174672489082969,0.444367632346877
"allenje01",1997,1,"PIT","NL",369,3,0.00813008130081301,0.214257238125822
"allenje01",1998,1,"PIT","NL",233,3,0.0128755364806867,0.32025615405946
"allenni02",2022,1,"OAK","AL",299,4,0.0133779264214047,0.332988260732045
"allenni02",2023,1,"OAK","AL",303,4,0.0132013201320132,0.328483454984589
"alleyge01",1970,1,"PIT","NL",426,8,0.0187793427230047,0.48194499260584
"alleyge01",1971,1,"PIT","NL",348,6,0.0172413793103448,0.437950648784853
"alleyge01",1972,1,"PIT","NL",347,3,0.00864553314121038,0.224426859414982
"almonbi01",1977,1,"SDN","NL",613,2,0.0032626427406199,0.134660338283745
"almonbi01",1981,1,"CHA","AL",349,4,0.0114613180515759,0.285862065890727
"almonbi01",1982,1,"CHA","AL",308,4,0.012987012987013,0.323059135341312
"almonbi01",1983,1,"OAK","AL",451,4,0.00886917960088692,0.228944659145648
"almonbi01",1984,1,"OAK","AL",211,7,0.033175355450237,0.83015381167614
"almonbi01",1985,1,"PIT","NL",244,6,0.0245901639344262,0.645055876811844
"almoral01",2017,1,"CHN","NL",299,8,0.0267558528428094,0.699926197904846
"almoral01",2018,1,"CHN","NL",444,5,0.0112612612612613,0.281179001295174
"almoral01",2019,1,"CHN","NL",339,12,0.0353982300884956,0.863288680950134
"almoral01",2022,1,"CIN","NL",215,5,0.0232558139534884,0.609118552669163
"alomaro01",1988,1,"SDN","NL",545,9,0.0165137614678899,0.417429940483271
"alomaro01",1989,1,"SDN","NL",623,7,0.0112359550561798,0.280589955033683
"alomaro01",1990,1,"SDN","NL",586,6,0.0102389078498294,0.257991328964312
"alomaro01",1991,1,"TOR","AL",637,9,0.0141287284144427,0.352474610304932
"alomaro01",1992,1,"TOR","AL",571,8,0.0140105078809107,0.34937151598743
"alomaro01",1993,1,"TOR","AL",589,17,0.0288624787775891,0.74832711291143
"alomaro01",1994,1,"TOR","AL",392,8,0.0204081632653061,0.528830669848983
"alomaro01",1995,1,"TOR","AL",517,13,0.0251450676982592,0.659557434737715
"alomaro01",1996,1,"BAL","AL",588,22,0.0374149659863946,0.888477446497088
"alomaro01",1997,1,"BAL","AL",412,14,0.0339805825242718,0.842839713764688
"alomaro01",1998,1,"BAL","AL",588,14,0.0238095238095238,0.62420078267149
"alomaro01",1999,1,"CLE","AL",563,24,0.0426287744227353,0.93560225394398
"alomaro01",2000,1,"CLE","AL",610,19,0.0311475409836066,0.794625575383737
"alomaro01",2001,1,"CLE","AL",575,20,0.0347826086956522,0.854698087569888
"alomaro01",2002,1,"NYN","NL",590,11,0.0186440677966102,0.478054041772494
"alomaro01",2003,1,"NYN","NL",263,2,0.00760456273764258,0.204238370588938
"alomaro01",2003,2,"CHA","AL",253,3,0.0118577075098814,0.295277700568233
"alomasa01",1970,1,"CAL","AL",672,2,0.00297619047619048,0.130859936881723
"alomasa01",1971,1,"CAL","AL",689,4,0.0058055152394775,0.172597253783349
"alomasa01",1972,1,"CAL","AL",610,1,0.00163934426229508,0.114312085897614
"alomasa01",1974,2,"NYA","AL",279,1,0.003584229390681,0.139037475673344
"alomasa01",1975,1,"NYA","AL",489,2,0.00408997955010225,0.146162012675368
"alomasa02",1990,1,"CLE","AL",445,9,0.0202247191011236,0.523560286139154
"alomasa02",1992,1,"CLE","AL",299,2,0.00668896321070234,0.187623922174442
"alomasa02",1993,1,"CLE","AL",215,6,0.027906976744186,0.727028796859318
"alomasa02",1994,1,"CLE","AL",292,14,0.047945205479452,0.964041444177536
"alomasa02",1995,1,"CLE","AL",203,10,0.0492610837438424,0.968943752029361
"alomasa02",1996,1,"CLE","AL",418,11,0.0263157894736842,0.689168402567571
"alomasa02",1997,1,"CLE","AL",451,21,0.0465631929046563,0.958093592525869
"alomasa02",1998,1,"CLE","AL",409,6,0.0146699266503667,0.366836426412042
"alomasa02",2000,1,"CLE","AL",356,7,0.0196629213483146,0.507392081362272
"alomasa02",2001,1,"CHA","AL",220,4,0.0181818181818182,0.464781160081315
"alonspe01",2019,1,"NYN","NL",597,53,0.0887772194304858,0.999662690082241
"alonspe01",2020,1,"NYN","NL",208,16,0.0769230769230769,0.998679102603374
"alonspe01",2021,1,"NYN","NL",561,37,0.0659536541889483,0.995339804057947
"alonspe01",2022,1,"NYN","NL",597,40,0.067001675041876,0.995867775576572
"alonspe01",2023,1,"NYN","NL",568,46,0.0809859154929578,0.999172535020076
"alonspe01",2024,1,"NYN","NL",608,34,0.055921052631579,0.9853403563012
"alonspe01",2025,1,"NYN","NL",624,38,0.0608974358974359,0.991685109586546
"alonsyo01",2012,1,"SDN","NL",549,9,0.0163934426229508,0.414062052503782
"alonsyo01",2013,1,"SDN","NL",334,6,0.0179640718562874,0.458544954216557
"alonsyo01",2014,1,"SDN","NL",267,7,0.0262172284644195,0.686730135930411
"alonsyo01",2015,1,"SDN","NL",354,5,0.0141242937853107,0.352357981642462
"alonsyo01",2016,1,"OAK","AL",482,7,0.0145228215767635,0.362907965140034
"alonsyo01",2017,1,"OAK","AL",319,22,0.0689655172413793,0.996701909518211
"alonsyo01",2018,1,"CLE","AL",516,23,0.0445736434108527,0.947858043801161
"alonsyo01",2019,1,"CHA","AL",219,7,0.0319634703196347,0.809545923211994
"aloufe01",1970,1,"OAK","AL",575,8,0.0139130434782609,0.34682278491215
"aloufe01",1971,2,"NYA","AL",461,8,0.017353579175705,0.441135803771057
"aloufe01",1972,1,"NYA","AL",324,6,0.0185185185185185,0.47444520362246
"aloufe01",1973,1,"NYA","AL",280,4,0.0142857142857143,0.356614512161911
"alouje01",1970,1,"HOU","NL",458,1,0.00218340611353712,0.120814915433087
"alouje01",1971,1,"HOU","NL",433,2,0.0046189376443418,0.153934491733335
"alouje01",1974,1,"OAK","AL",220,2,0.00909090909090909,0.233486481925296
"alouma01",1970,1,"PIT","NL",677,1,0.00147710487444609,0.112432802416423
"alouma01",1971,1,"SLN","NL",609,7,0.0114942528735632,0.286637495954421
"alouma01",1972,1,"SLN","NL",404,3,0.00742574257425743,0.200909639068607
"alouma01",1973,1,"NYA","AL",497,2,0.00402414486921529,0.145217746433678
"aloumo01",1992,1,"MON","NL",341,9,0.0263929618768328,0.691070250452966
"aloumo01",1993,1,"MON","NL",482,18,0.037344398340249,0.887669127833794
"aloumo01",1994,1,"MON","NL",422,22,0.0521327014218009,0.977496554231845
"aloumo01",1995,1,"MON","NL",344,14,0.0406976744186047,0.920822528098552
"aloumo01",1996,1,"MON","NL",540,21,0.0388888888888889,0.904230019804097
"aloumo01",1997,1,"FLO","NL",538,23,0.0427509293680297,0.936445214044116
"aloumo01",1998,1,"HOU","NL",584,38,0.0650684931506849,0.994841935313217
"aloumo01",2000,1,"HOU","NL",454,30,0.066079295154185,0.995406483476624
"aloumo01",2001,1,"HOU","NL",513,27,0.0526315789473684,0.978727040366253
"aloumo01",2002,1,"CHN","NL",484,15,0.0309917355371901,0.791679937308805
"aloumo01",2003,1,"CHN","NL",565,22,0.0389380530973451,0.904719526712163
"aloumo01",2004,1,"CHN","NL",601,39,0.064891846921797,0.994736418151482
"aloumo01",2005,1,"SFN","NL",427,19,0.0444964871194379,0.947416851393275
"aloumo01",2006,1,"SFN","NL",345,22,0.063768115942029,0.994013057023517
"aloumo01",2007,1,"NYN","NL",328,13,0.0396341463414634,0.911413446500104
"altheaa01",2017,1,"PHI","NL",372,19,0.0510752688172043,0.974654202262378
"altheaa01",2018,1,"PHI","NL",243,8,0.0329218106995885,0.825994287715769
"altuvjo01",2011,1,"HOU","NL",221,2,0.00904977375565611,0.232639169530908
"altuvjo01",2012,1,"HOU","NL",576,7,0.0121527777777778,0.302402323405534
"altuvjo01",2013,1,"HOU","AL",626,5,0.00798722044728434,0.211498711021593
"altuvjo01",2014,1,"HOU","AL",660,7,0.0106060606060606,0.266173364516731
"altuvjo01",2015,1,"HOU","AL",638,15,0.0235109717868339,0.616096529007715
"altuvjo01",2016,1,"HOU","AL",640,24,0.0375,0.889444708917233
"altuvjo01",2017,1,"HOU","AL",590,24,0.0406779661016949,0.920656783917073
"altuvjo01",2018,1,"HOU","AL",534,13,0.0243445692883895,0.638549640789438
"altuvjo01",2019,1,"HOU","AL",500,31,0.062,0.992669944134687
"altuvjo01",2021,1,"HOU","AL",601,31,0.0515806988352745,0.97605395269232
"altuvjo01",2022,1,"HOU","AL",527,28,0.0531309297912713,0.979892702453461
"altuvjo01",2023,1,"HOU","AL",360,17,0.0472222222222222,0.961038931616441
"altuvjo01",2024,1,"HOU","AL",628,20,0.0318471337579618,0.807470323593503
"altuvjo01",2025,1,"HOU","AL",588,26,0.0442176870748299,0.945793072383058
"alvarfr01",2023,1,"NYN","NL",382,25,0.0654450261780105,0.995059880368007
"alvarfr01",2024,1,"NYN","NL",308,11,0.0357142857142857,0.867530616358007
"alvarfr01",2025,1,"NYN","NL",246,11,0.0447154471544715,0.948659792005917
"alvarlu01",1972,1,"CHA","AL",254,4,0.015748031496063,0.396140167643363
"alvarpe01",2010,1,"PIT","NL",347,16,0.0461095100864553,0.955943469415584
"alvarpe01",2011,1,"PIT","NL",235,4,0.0170212765957447,0.431717393605109
"alvarpe01",2012,1,"PIT","NL",525,30,0.0571428571428571,0.987241124494913
"alvarpe01",2013,1,"PIT","NL",558,36,0.0645161290322581,0.994504794990308
"alvarpe01",2014,1,"PIT","NL",398,18,0.0452261306532663,0.951451536903455
"alvarpe01",2015,1,"PIT","NL",437,27,0.0617848970251716,0.992487357678072
"alvarpe01",2016,1,"BAL","AL",337,22,0.0652818991097923,0.994966607242901
"alvaryo01",2019,1,"HOU","AL",313,27,0.0862619808306709,0.999549327883047
"alvaryo01",2021,1,"HOU","AL",537,33,0.0614525139664805,0.992196306555824
"alvaryo01",2022,1,"HOU","AL",470,37,0.0787234042553191,0.99892631939988
"alvaryo01",2023,1,"HOU","AL",410,31,0.075609756097561,0.998463602879355
"alvaryo01",2024,1,"HOU","AL",552,35,0.0634057971014493,0.993759385649
"alyeabr01",1970,1,"MIN","AL",258,16,0.062015503875969,0.992682932853591
"amarari01",1993,1,"SEA","AL",373,1,0.00268096514745308,0.127038869820797
"amarari01",1994,1,"SEA","AL",228,4,0.0175438596491228,0.446548484622003
"amarari01",1995,1,"SEA","AL",238,2,0.00840336134453781,0.219606692191206
"amarari01",1996,1,"SEA","AL",312,1,0.0032051282051282,0.13388988182421
"amarial01",2012,2,"SDN","NL",275,5,0.0181818181818182,0.464781160081315
"amarial01",2013,1,"SDN","NL",368,5,0.0135869565217391,0.338359777583636
"amarial01",2014,1,"SDN","NL",423,5,0.0118203309692671,0.294382211246996
"amarial01",2015,1,"SDN","NL",324,3,0.00925925925925926,0.236976509413088
"amaroru02",1992,1,"PHI","NL",374,7,0.018716577540107,0.480139358949682
"amayami01",2024,1,"CHN","NL",328,8,0.024390243902439,0.639763579371854
"amezaal01",2006,1,"FLO","NL",334,3,0.00898203592814371,0.231248569630292
"amezaal01",2007,1,"FLO","NL",400,2,0.005,0.159740955815243
"amezaal01",2008,1,"FLO","NL",311,3,0.00964630225080386,0.245135767547618
"anderbr01",1989,1,"BAL","AL",266,4,0.0150375939849624,0.376731782749425
"anderbr01",1990,1,"BAL","AL",234,3,0.0128205128205128,0.318877382882831
"anderbr01",1991,1,"BAL","AL",256,2,0.0078125,0.208160452706144
"anderbr01",1992,1,"BAL","AL",623,21,0.0337078651685393,0.838631815089363
"anderbr01",1993,1,"BAL","AL",560,13,0.0232142857142857,0.607978532537899
"anderbr01",1994,1,"BAL","AL",453,12,0.0264900662251656,0.693454131666161
"anderbr01",1995,1,"BAL","AL",554,16,0.0288808664259928,0.748725973913029
"anderbr01",1996,1,"BAL","AL",579,50,0.0863557858376511,0.999554171211432
"anderbr01",1997,1,"BAL","AL",590,18,0.0305084745762712,0.782346170706337
"anderbr01",1998,1,"BAL","AL",479,18,0.0375782881002088,0.890328733200071
"anderbr01",1999,1,"BAL","AL",564,24,0.0425531914893617,0.935075473181025
"anderbr01",2000,1,"BAL","AL",506,19,0.0375494071146245,0.890003334727558
"anderbr01",2001,1,"BAL","AL",430,8,0.0186046511627907,0.476920769854002
"anderbr03",2006,1,"CHA","AL",365,8,0.0219178082191781,0.571853977767611
"anderbr06",2018,1,"MIA","NL",590,11,0.0186440677966102,0.478054041772494
"anderbr06",2019,1,"MIA","NL",459,20,0.0435729847494553,0.941855513283953
"anderbr06",2020,1,"MIA","NL",200,11,0.055,0.983725515087543
"anderbr06",2021,1,"MIA","NL",233,7,0.0300429184549356,0.773072394572508
"anderbr06",2022,1,"MIA","NL",338,8,0.0236686390532544,0.620384791719589
"anderbr06",2023,1,"MIL","NL",318,9,0.0283018867924528,0.735966471421182
"anderda02",1984,1,"LAN","NL",374,3,0.00802139037433155,0.212156131716009
"anderda02",1985,1,"LAN","NL",221,4,0.0180995475113122,0.462423545521916
"anderda02",1986,1,"LAN","NL",216,1,0.00462962962962963,0.154095030362189
"anderda02",1987,1,"LAN","NL",265,1,0.00377358490566038,0.141670210368016
"anderda02",1988,1,"LAN","NL",285,2,0.00701754385964912,0.193463728206833
